Ax,Ay,Az,pitch,roll,label
4.020807,-0.972597,4.230369,103.6442,-42.2792,1
4.485174,-1.796388,5.128334,122.6614,-38.61462,1
5.104048,-2.6775,5.674247,140.8065,-38.96109,1
6.120679,-3.429291,6.611586,150.1537,-39.48174,1
7.319349,-3.953025,7.237372,155.1023,-42.19757,1
7.728552,-4.353307,7.954061,157.3921,-40.0966,1
8.272583,-4.810712,8.582147,159.8105,-39.94201,1
8.767721,-4.973546,8.315394,161.6281,-42.81554,1
9.712118,-5.105833,8.480346,162.2589,-45.16702,1
10.45998,-5.410048,9.013592,163.1575,-44.97897,1
11.08508,-5.46994,9.093034,163.408,-46.69448,1
11.72977,-5.127579,7.536312,164.4562,-54.1699,1
12.27342,-4.889358,6.10745,166.1701,-59.26341,1
12.85645,-5.309242,6.09859,168.0751,-57.93317,1
14.12269,-5.908017,5.880898,170.5589,-59.90828,1
14.70322,-5.980497,4.556949,172.8983,-63.95619,1
14.11033,-6.007596,4.392958,173.2297,-61.9356,1
13.4306,-5.825828,4.38069,172.8219,-61.26902,1
12.59628,-5.719334,4.41174,172.4908,-59.68859,1
11.88671,-6.182922,5.15572,172.4692,-54.43983,1
11.77575,-6.485567,5.050819,173.2468,-54.80618,1
12.15024,-6.53968,3.588073,175.2715,-59.41978,1
12.61377,-7.014691,3.278052,176.2107,-58.43556,1
13.07621,-7.409974,2.941973,176.9485,-58.66516,1
13.09665,-7.451334,2.583218,177.3672,-59.03926,1
12.98145,-7.54607,1.906352,178.1023,-59.04935,1
13.67271,-7.901949,1.264879,178.8338,-59.8082,1
14.40577,-8.427261,1.169154,179.0575,-59.36189,1
14.70755,-9.192455,1.416366,179.0516,-57.13861,1
14.95896,-9.534589,1.020278,179.3578,-57.21338,1
15.12776,-9.445944,-0.04300859,-89.97038,-58.17198,1
14.30199,-9.346416,-0.8170158,-173.8443,-56.45673,1
13.8969,-9.03977,-1.867027,-177.2826,-56.21249,1
13.476,-8.767384,-2.533551,-177.7666,-55.68039,1
12.97214,-8.50356,-2.870769,-177.6532,-55.11087,1
12.092,-7.800148,-3.447082,-176.7174,-54.56588,1
10.91489,-6.967087,-4.189112,-174.9841,-52.66269,1
10.16811,-6.690587,-4.020876,-174.8868,-52.18605,1
9.85751,-6.626848,-3.555044,-175.416,-52.70513,1
9.690079,-6.521131,-3.266203,-175.6569,-53.15528,1
8.813242,-5.560964,-3.407676,-173.6064,-53.62186,1
7.726734,-4.448235,-4.042791,-167.8,-51.33465,1
7.219876,-3.713957,-4.729492,-160.4609,-49.36182,1
8.569382,-3.371819,-6.850618,-149.6113,-48.08419,1
8.430717,-3.636988,-6.498065,-154.2847,-48.6132,1
8.110541,-4.096528,-5.634206,-161.4059,-49.52642,1
7.951488,-4.198844,-5.698362,-162.2849,-47.98439,1
7.805782,-4.055631,-6.526036,-158.6405,-44.49601,1
7.216295,-3.676858,-7.147749,-152.3221,-40.67954,1
6.707997,-3.630648,-6.4682,-154.2027,-42.19188,1
6.160741,-3.816617,-5.294544,-160.1589,-43.71859,1
5.181766,-3.712275,-4.625839,-161.6236,-40.24395,1
4.525818,-3.416842,-4.68671,-158.1766,-36.79235,1
4.351058,-3.242427,-4.574437,-156.6084,-37.75648,1
4.49591,-3.250897,-3.619812,-161.279,-44.43052,1
3.940532,-2.996317,-2.390896,-165.3273,-45.67098,1
3.292545,-2.641695,-1.720006,-166.4844,-46.36063,1
2.918661,-2.265736,-1.351171,-165.4559,-48.54807,1
2.94909,-1.853916,-1.230231,-160.0899,-54.7843,1
3.00518,-1.725822,-0.9001227,-163.5102,-58.41322,1
2.968925,-1.858998,-0.5536349,-170.7665,-56.55288,1
2.936517,-1.942571,0.1399172,88.25764,-55.57613,1
2.903276,-1.764146,0.7711963,143.2494,-55.77876,1
2.925492,-1.464558,1.595203,137.4613,-51.71627,1
2.744298,-0.9784565,2.770856,111.2465,-39.40875,1
2.160304,-0.8389748,3.939252,101.6878,-24.06885,1
1.76471,-0.8813172,4.274446,100.8167,-20.03932,1
2.594164,-1.098403,4.634775,105.1027,-30.37958,1
4.572704,-2.103123,7.761378,120.1488,-29.23358,1
4.339436,-2.42558,8.273606,125.7486,-25.79902,1
4.812631,-2.445142,7.805508,127.9777,-31.74765,1
6.284851,-2.374615,7.990152,126.1528,-38.9305,1
7.037175,-2.619148,8.126097,131.1032,-40.259,1
7.336587,-2.874212,8.3181,135.6225,-39.91488,1
8.126109,-3.024169,8.014153,139.7082,-44.66144,1
9.361376,-3.352554,7.726279,146.3058,-49.3919,1
10.5734,-3.820715,8.018827,151.8348,-50.53372,1
10.83152,-3.961099,8.801247,151.5386,-47.77309,1
10.29271,-4.164987,9.131525,152.9039,-44.85363,1
10.93553,-4.226732,8.914222,154.2029,-48.66034,1
11.89889,-4.375047,8.215257,157.4581,-53.24587,1
12.36239,-4.663517,8.706702,158.809,-51.19174,1
12.41541,-4.645851,8.425542,159.33,-52.5103,1
12.69084,-4.497783,7.24913,161.0177,-57.40412,1
12.99313,-4.367392,5.599311,164.3849,-63.08317,1
13.20876,-4.512564,5.335896,165.8841,-62.36582,1
13.42607,-4.843343,5.611216,166.992,-60.768,1
13.52888,-5.218729,5.854223,168.2056,-59.5089,1
12.79862,-5.492141,5.59894,169.7081,-57.99459,1
12.78843,-5.380929,4.335625,171.7318,-62.61029,1
14.01591,-5.168174,2.682036,174.5489,-69.04345,1
14.8507,-5.400494,2.335078,175.5788,-68.66079,1
14.30522,-6.160673,3.521455,174.9106,-61.98122,1
14.20836,-6.819383,3.519971,175.7401,-60.96332,1
14.9437,-6.764991,1.679058,177.954,-65.78638,1
15.61954,-6.814241,0.9207511,178.8892,-66.57999,1
16.61271,-7.787227,1.354265,178.7643,-64.04145,1
17.26143,-9.174303,2.031865,178.6633,-60.47712,1
17.97488,-10.01667,1.588948,179.0907,-60.27744,1
18.40822,-9.8825,0.3703023,-90.21164,-62.06453,1
17.26319,-9.380291,-0.3294025,-157.2727,-61.33215,1
15.81335,-8.759139,-0.7736763,-173.7851,-60.70346,1
15.11331,-8.436855,-1.622758,-177.2845,-60.13384,1
14.90059,-8.174924,-2.072054,-177.8859,-60.50873,1
13.9837,-7.80418,-2.547099,-177.5326,-59.2328,1
13.41869,-7.517564,-2.949574,-177.0173,-58.72223,1
12.94884,-7.041888,-4.007275,-175.3773,-57.5052,1
12.31064,-6.684148,-4.749343,-173.9658,-55.70802,1
11.91047,-6.618056,-4.584708,-174.1024,-55.8067,1
11.29867,-6.558437,-4.441197,-174.1868,-54.62454,1
10.19798,-5.750618,-5.550954,-170.4953,-51.25341,1
9.489687,-5.39527,-5.37588,-169.6342,-51.00756,1
8.702093,-4.823402,-4.673107,-168.7828,-52.75652,1
7.673808,-4.050162,-4.495619,-164.5587,-51.47555,1
6.989371,-3.161935,-4.718799,-153.942,-50.44412,1
6.821853,-2.2701,-5.720901,-131.6337,-46.73475,1
7.094213,-1.96095,-6.133036,-123.3209,-47.69117,1
7.471155,-2.23561,-5.578861,-133.2531,-52.28466,1
7.534864,-2.356349,-4.621501,-141.6568,-56.90483,1
6.751727,-2.144121,-4.224143,-138.7268,-54.75077,1
6.060342,-1.771438,-4.456999,-126.4849,-50.39049,1
5.63431,-1.374803,-4.937191,-112.8643,-46.31106,1
5.488297,-1.115831,-5.472035,-104.6995,-43.44431,1
5.022633,-1.367122,-4.801294,-113.0813,-45.38676,1
4.873896,-1.394032,-3.152196,-124.7605,-58.49791,1
3.831146,-1.034447,-2.400544,-115.6424,-56.15012,1
2.733686,-0.3052986,-2.5143,-96.66721,-42.84566,1
2.042729,-0.270255,-2.533761,-93.04752,-35.36752,1
1.929247,-0.5847113,-1.786248,-104.0995,-48.3091,1
1.712333,-0.7620862,-0.3406187,100.2696,-63.06562,1
1.588074,-0.7776995,0.9204101,111.3064,-44.89014,1
1.188901,-0.3775813,0.6538762,100.2463,-59.75818,1
1.256103,-0.06386925,0.2622299,90.78049,-83.84705,1
1.569186,0.01994571,0.5036964,89.58204,-70.69766,1
2.153831,-0.4834307,1.82461,98.33868,-44.903,1
2.520857,-0.7188096,2.733038,101.4142,-40.10097,1
2.562335,-0.6842804,3.484476,98.39882,-34.16941,1
2.368,-0.6128004,4.187687,95.71068,-27.30665,1
2.222451,-0.4871912,4.212655,93.67226,-27.12101,1
2.843272,-0.5060672,4.533135,93.74338,-33.16089,1
3.592839,-0.9507208,5.071147,101.2065,-35.61597,1
4.195025,-1.552097,6.155549,112.2378,-33.07871,1
4.50359,-2.395562,7.110793,128.8445,-30.25661,1
5.435461,-2.895529,7.288552,139.0096,-35.82318,1
6.589597,-3.397607,7.196523,148.0339,-41.06862,1
7.813666,-3.72424,7.238158,152.687,-45.06612,1
8.929522,-4.111158,7.65618,155.9563,-46.34713,1
9.544272,-4.525719,8.25449,158.3679,-45.27783,1
9.414248,-4.690411,8.170632,159.9426,-44.83662,1
9.814493,-4.841118,8.560872,160.2902,-44.92822,1
10.28266,-5.525229,8.796698,163.9879,-44.62323,1
11.33344,-6.091301,9.139366,166.2548,-46.2535,1
12.28208,-6.767922,8.955687,168.9533,-48.07283,1
12.84245,-6.700052,8.764318,169.1068,-49.91052,1
12.6288,-6.27188,8.484837,168.0189,-50.39153,1
12.22344,-5.730289,7.025133,168.2158,-54.6455,1
12.6213,-5.891174,6.094577,170.2348,-56.96184,1
13.69221,-6.186378,5.824229,171.5108,-58.80276,1
13.80192,-6.222471,5.772803,171.7085,-58.4854,1
12.61369,-6.100411,6.147807,170.7973,-54.47831,1
11.25001,-5.906492,5.397602,171.3718,-54.19918,1
11.18203,-5.996277,4.807825,172.5053,-55.78541,1
12.15085,-6.589741,5.265515,173.1779,-55.15252,1
12.77733,-6.727333,4.717342,174.136,-57.88476,1
12.32881,-6.431331,3.655539,175.0674,-59.61366,1
11.68517,-6.544078,3.49244,175.4137,-57.08289,1
12.00729,-6.651274,2.754952,176.4832,-59.47834,1
13.06465,-6.787607,2.243772,177.2495,-61.97773,1
13.69351,-7.252647,2.300929,177.5278,-60.82431,1
13.57779,-7.650824,2.448097,177.6379,-58.87847,1
13.92774,-7.97662,2.350214,177.9091,-59.08368,1
14.4803,-8.255591,1.681105,178.592,-59.97537,1
14.90036,-8.325334,0.9104891,179.2514,-60.89196,1
14.79707,-8.457691,0.764522,179.3935,-59.97475,1
14.89695,-8.75115,0.920165,179.3224,-59.19437,1
14.86446,-8.844267,1.06861,179.229,-58.94194,1
14.2117,-8.513803,0.6568089,179.4954,-58.96637,1
13.51699,-8.287535,0.3419717,179.7247,-58.26789,1
13.23917,-7.914933,-0.09945916,-89.89667,-59.33617,1
13.14098,-7.59553,-0.543808,-156.952,-60.15462,1
12.73576,-7.352275,-0.7554517,-173.5766,-59.85375,1
12.5339,-7.460253,-0.6377758,-177.9426,-58.90079,1
12.42956,-7.6722,-0.6873654,-178.9875,-57.90151,1
12.2275,-7.585125,-0.601002,-179.3217,-58.07043,1
11.69755,-7.07494,-1.523924,-178.2029,-58.19854,1
11.07844,-6.354828,-2.517806,-176.3329,-58.18098,1
10.22874,-5.454744,-2.879402,-174.3389,-59.04976,1
9.547657,-4.32651,-3.847875,-167.6497,-58.35305,1
8.957202,-3.451887,-5.190728,-155.5024,-53.5791,1
8.840115,-3.933535,-5.016476,-161.7777,-53.84769,1
9.730216,-5.32886,-2.875592,-172.7212,-58.33543,1
10.26698,-5.990134,-1.636476,-176.8366,-58.78534,1
9.578763,-5.473105,-2.598018,-174.8288,-57.08817,1
8.374209,-4.137171,-3.966072,-165.5106,-54.15025,1
7.54515,-3.158548,-4.464307,-154.4711,-53.24959,1
7.488719,-2.669684,-4.278219,-149.0611,-56.70921,1
7.621856,-2.464868,-4.240675,-145.9883,-57.62662,1
7.520466,-2.268216,-4.155871,-142.3587,-57.99801,1
7.373013,-2.082584,-4.118509,-138.0453,-58.00063,1
6.962655,-1.702184,-3.748243,-129.5586,-59.928,1
5.998153,-1.337737,-3.488681,-119.1145,-57.5244,1
5.229106,-0.979073,-3.554873,-107.3441,-53.50662,1
5.142787,-0.8965897,-3.763556,-103.9949,-52.45568,1
5.448017,-1.315903,-3.194432,-121.281,-58.96866,1
5.457885,-1.514106,-1.786216,-145.4501,-69.36136,1
4.781595,-1.195548,-1.285123,-140.6142,-71.08746,1
4.116923,-0.6328781,-1.599784,-109.2431,-65.6627,1
3.65986,-0.2659586,-1.866993,-96.00662,-60.7869,1
3.355255,-0.3915025,-1.109591,-102.993,-73.55425,1
3.219847,-0.7425144,0.1356019,83.03052,-72.17548,1
3.29553,-0.7907631,0.7755045,114.8444,-68.97744,1
2.822443,-0.6501949,0.8277411,115.1212,-68.70985,1
2.56411,-0.6383963,1.086804,111.447,-61.70952,1
2.558783,-0.5384815,1.645374,102.0188,-53.38622,1
2.329403,-0.522481,2.585877,97.31377,-37.41492,1
2.51088,-0.554394,3.559016,95.69936,-33.23466,1
2.836371,-0.6216287,3.687378,96.65311,-37.8816,1
3.598296,-0.7102634,3.98343,98.11028,-42.87882,1
4.117381,-0.8150221,4.404003,99.60052,-42.8631,1
3.733596,-1.001025,4.868277,102.4226,-35.0793,1
3.298272,-1.085234,5.194437,103.3457,-30.19504,1
3.575506,-1.118856,5.495046,103.4565,-32.72345,1
4.391805,-1.217044,6.11069,104.454,-35.91929,1
4.687459,-1.715643,6.451348,115.4389,-35.02299,1
5.335979,-2.483136,6.841773,132.1137,-36.54633,1
6.006279,-2.8851,6.677215,141.453,-40.56202,1
7.425423,-3.545835,6.808457,151.3836,-45.28986,1
8.186027,-3.906744,7.035199,155.4259,-45.92306,1
8.562925,-4.074184,7.073927,157.2621,-46.64848,1
9.097084,-4.493131,6.884292,161.3342,-48.36292,1
9.55025,-5.382568,7.923252,164.6953,-44.04043,1
9.984963,-6.01254,8.978466,166.14,-42.09011,1
10.79215,-6.073068,8.105622,167.7597,-48.14373,1
12.58372,-7.233119,7.499765,171.8706,-50.46695,1
13.04715,-7.144956,7.389387,171.8732,-52.22256,1
12.5489,-6.348989,6.973931,170.2747,-53.53635,1
11.91078,-6.388819,6.246976,171.4181,-53.11804,1
12.26301,-7.122424,6.244802,172.9997,-52.04454,1
13.18425,-7.366877,5.739681,174.0174,-55.416,1
13.26731,-7.300499,5.577488,174.1122,-55.50147,1
12.31484,-7.461674,5.777557,174.1524,-51.56675,1
11.4231,-7.464259,5.516926,174.4095,-50.31753,1
11.77298,-7.391284,4.273821,175.5905,-55.02747,1
12.41351,-7.34431,3.50695,176.3371,-57.58659,1
12.9633,-7.899992,3.798262,176.5597,-55.6801,1
13.23542,-8.405226,4.267929,176.5871,-54.09588,1
12.87609,-8.615929,3.456994,177.3521,-54.04628,1
13.81336,-8.449535,1.713592,178.657,-59.05221,1
15.11071,-8.504903,1.442941,178.8772,-60.95963,1
14.97895,-9.007161,2.743564,178.1191,-56.9725,1
14.10205,-9.411052,3.483516,177.7897,-53.41982,1
13.9385,-9.102616,2.152974,178.5512,-56.58297,1
14.36627,-8.939316,1.033843,179.2828,-58.44727,1
14.16436,-9.25403,1.686004,178.8975,-55.88301,1
14.15878,-9.607443,2.017835,178.7676,-54.88432,1
14.10172,-9.320505,0.8653847,179.4517,-56.73753,1
13.88275,-8.701097,-0.4067449,-89.64877,-58.28174,1
13.32522,-8.569588,-0.2255862,-157.3157,-57.01675,1
13.04757,-8.457703,0.1088034,95.53912,-56.96829,1
13.29779,-8.408183,-0.5186772,-110.6766,-57.81044,1
13.05688,-8.128251,-0.7168473,-162.1548,-58.1134,1
12.47052,-7.790716,-0.7610029,-174.9804,-57.84258,1
11.93428,-7.413641,-0.9372416,-177.9497,-57.96488,1
11.28127,-7.050025,-0.9633448,-178.6283,-57.69056,1
10.84688,-6.689774,-1.433149,-178.0956,-57.72401,1
10.66825,-6.163367,-2.049791,-176.8657,-58.90408,1
10.17468,-5.821674,-2.124943,-176.4271,-58.64568,1
9.447949,-5.694952,-1.834878,-176.8018,-57.28254,1
9.043606,-5.205379,-2.340562,-175.0372,-57.69968,1
8.439737,-4.594569,-3.111622,-171.4514,-56.10824,1
8.277996,-3.92831,-3.984939,-165.1845,-55.46961,1
7.993352,-3.40082,-4.616268,-158.0982,-53.68602,1
7.444549,-2.827217,-5.088339,-147.4886,-51.04564,1
6.739922,-2.563508,-4.901096,-143.8481,-50.12,1
6.195656,-2.318015,-3.678133,-146.7551,-56.62503,1
5.587334,-2.03039,-3.221559,-142.9537,-56.02778,1
5.602249,-1.41081,-4.387714,-117.1266,-48.70087,1
5.974086,-0.891398,-5.735096,-101.4655,-44.40602,1
6.156828,-0.7310188,-6.228163,-97.04173,-44.04599,1
5.837996,-0.8040501,-5.406917,-98.68567,-47.78696,1
5.765471,-1.249673,-4.061367,-114.9161,-55.99024,1
5.973591,-1.436496,-3.469997,-123.6059,-59.21823,1
6.047169,-1.066611,-3.731563,-110.0182,-57.06289,1
5.627425,-0.7748219,-3.928037,-101.3156,-53.56715,1
5.33215,-0.762927,-3.377408,-102.0966,-57.90241,1
5.346318,-0.8838531,-2.90576,-107.8378,-61.54654,1
5.385773,-1.28758,-2.170144,-130.7127,-66.09262,1
5.316628,-1.350803,-1.35417,-146.5197,-71.73273,1
4.717551,-1.17627,-0.6922859,-157.1697,-74.96513,1
3.903391,-0.8022367,-0.2538758,-165.5278,-79.30309,1
3.349699,-0.7230937,0.02092666,84.67955,-77.43017,1
3.225641,-0.8002731,0.7791574,115.1613,-67.45698,1
3.485522,-0.7944289,1.660041,110.8576,-59.45092,1
3.414023,-0.7588504,2.666757,103.8661,-47.61666,1
2.983148,-0.7661167,3.435583,100.7259,-36.97933,1
2.415743,-0.5775942,4.434038,95.28082,-24.91025,1
2.124852,-0.5304636,5.141542,93.59391,-20.57607,1
2.352004,-0.6551504,5.659592,94.67609,-22.45617,1
2.552444,-0.8551133,6.394239,96.85277,-21.34408,1
2.701314,-1.181634,6.981923,101.7221,-20.66686,1
3.232336,-1.80196,7.417943,114.2449,-23.54139,1
4.00973,-2.009115,7.458714,118.9679,-28.82844,1
4.654787,-1.947778,7.208537,118.4429,-33.41511,1
4.794504,-2.072505,7.207045,121.46,-32.80571,1
5.402246,-2.541825,7.104319,132.6989,-36.52539,1
6.703398,-2.976986,5.968925,146.2667,-48.10273,1
8.653749,-3.198902,4.923721,154.815,-58.84151,1
10.11458,-3.999576,4.762977,163.1328,-59.06128,1
9.838741,-4.584014,6.726737,162.6036,-47.94424,1
9.094617,-4.566719,7.630677,160.2592,-44.03471,1
9.932735,-4.98015,6.069473,166.4001,-52.30088,1
10.63724,-5.91014,7.216765,168.3874,-47.90983,1
11.64116,-6.340158,7.681358,169.3059,-49.65985,1
12.06991,-6.629024,7.274972,170.7054,-51.23158,1
11.721,-6.564771,6.891458,171.0455,-50.95994,1
11.69123,-6.338616,5.95701,171.722,-54.17658,1
12.12193,-6.519104,6.084324,171.9895,-53.75978,1
12.41456,-6.932334,6.583022,172.3173,-52.00325,1
12.09087,-7.258303,6.752588,172.7849,-50.06504,1
11.73522,-7.634282,6.231144,173.9349,-49.72218,1
12.24066,-8.060472,5.587227,175.098,-51.68503,1
12.86442,-8.386088,4.858822,176.0612,-53.51479,1
13.12451,-8.677584,5.201051,176.0865,-52.16935,1
13.10513,-8.719933,4.76587,176.4505,-52.9707,1
13.09145,-9.120129,3.934509,177.3111,-52.54076,1
13.13997,-9.385424,3.951839,177.4522,-52.03095,1
13.14671,-9.26141,3.201998,177.8863,-53.63704,1
12.9383,-9.399197,2.984011,178.0825,-52.47469,1
13.64397,-9.943608,3.283258,178.1162,-52.434,1
14.62483,-9.848072,2.411762,178.594,-56.11155,1
13.92554,-9.368093,1.40021,179.1156,-55.9035,1
13.38979,-9.497693,0.9910999,179.3792,-54.0551,1
14.23448,-10.15139,0.4506836,179.7377,-54.45131,1
15.36144,-10.4046,-0.1153768,-89.9481,-56.30486,1
15.27147,-10.05131,-0.3269223,-157.3159,-56.88499,1
13.98125,-9.44404,-0.2415435,-174.2229,-55.69976,1
12.82372,-8.879225,-0.4249031,-178.282,-55.01411,1
11.94357,-8.395051,-0.6844255,-179.0867,-54.63165,1
11.64632,-8.110603,-0.8462713,-179.1758,-55.06425,1
11.84135,-8.082586,-1.16865,-178.9617,-55.53118,1
11.68541,-7.84933,-0.9421882,-179.1306,-56.09179,1
10.98203,-7.466004,-1.20879,-178.7582,-55.26358,1
10.46142,-6.844047,-1.882371,-177.6598,-55.90875,1
10.04576,-6.27017,-2.657696,-176.0747,-55.76353,1
10.09807,-6.074627,-2.451097,-176.2273,-57.41903,1
9.884892,-5.973668,-1.684778,-177.3402,-58.09583,1
9.145658,-5.582115,-1.410598,-177.4537,-57.77794,1
8.485003,-5.089183,-1.503662,-176.6854,-58.02972,1
8.355751,-4.718151,-2.063828,-174.6795,-58.38959,1
8.244431,-4.361432,-2.483991,-172.5606,-58.70856,1
8.318953,-3.850274,-3.186983,-167.7588,-58.94362,1
8.123899,-3.451341,-3.355549,-164.3726,-59.43505,1
8.506094,-3.234891,-3.133729,-163.7625,-62.99151,1
7.908521,-2.871926,-3.177035,-159.3648,-61.34168,1
7.40718,-2.323294,-3.53981,-146.9992,-59.64217,1
7.506301,-1.920379,-4.106351,-133.4056,-58.32554,1
7.572381,-1.792716,-3.937339,-131.3816,-60.7253,1
6.933489,-1.696157,-3.456946,-131.972,-61.21114,1
6.587018,-1.496043,-3.178831,-127.4971,-62.27621,1
6.38907,-1.192828,-3.107507,-117.4259,-62.64492,1
6.068439,-1.038015,-3.08788,-112.0457,-61.51106,1
5.598625,-0.9059382,-3.321795,-106.3786,-57.19867,1
5.294424,-0.7472234,-3.021143,-102.8288,-59.96592,1
4.949026,-0.7596186,-2.576076,-105.1122,-62.2334,1
4.674133,-0.9728086,-1.802214,-121.992,-67.86549,1
4.158293,-0.9004105,-1.04671,-133.0251,-73.46994,1
3.53912,-0.6165546,-0.9619814,-115.0764,-72.20483,1
3.161666,-0.3049734,-0.9210472,-99.72985,-72.97807,1
2.990089,0.06381745,-0.9844353,-89.66151,-70.77534,1
2.857413,0.1649934,-0.2514958,-26.90846,-85.9568,1
2.312483,0.1866961,0.4434997,57.2247,-71.75439,1
1.827894,-0.06465635,1.664113,82.49348,-38.74932,1
2.306494,-0.175977,3.179536,88.93317,-33.74884,1
3.192887,0.01346658,3.105887,89.35171,-48.53635,1
3.665877,0.2475752,2.880975,87.33648,-53.543,1
3.367533,-0.06380177,3.02586,90.19443,-46.70898,1
3.792138,-0.7719196,4.407024,99.52058,-38.35721,1
4.74045,-2.006588,5.711193,125.5203,-37.43839,1
5.29895,-2.345781,5.970796,133.1113,-39.99801,1
5.172818,-1.897271,5.330006,124.6962,-43.50008,1
4.453551,-1.709726,5.857543,117.3495,-33.97028,1
4.507169,-1.680796,6.12051,115.5783,-35.13908,1
5.671585,-2.065016,5.543408,128.6443,-46.33849,1
6.828194,-2.985274,6.126371,144.9081,-45.34806,1
7.253815,-3.287165,6.618673,148.726,-44.2882,1
7.033412,-3.362638,6.441875,150.7465,-43.92445,1
6.741285,-3.58621,7.078227,151.5674,-39.16012,1
6.86398,-3.85399,7.233724,154.311,-39.81107,1
7.686535,-4.299818,6.97452,159.3925,-44.15286,1
9.046779,-4.996657,6.925879,164.3758,-47.63189,1
10.04943,-5.610801,6.933472,167.5334,-48.92134,1
10.48864,-5.884646,7.077226,168.5484,-48.8331,1
9.86043,-6.114716,7.675204,168.532,-43.93378,1
9.601027,-6.538546,7.840859,169.6802,-42.61233,1
10.71412,-6.820477,6.548103,172.0198,-50.21163,1
12.14341,-7.156716,5.639533,173.7426,-54.45227,1
12.95683,-7.718419,5.827185,174.4531,-53.30391,1
12.67591,-8.255775,5.859341,175.1333,-51.5189,1
13.21924,-8.704262,5.115394,176.1484,-52.98468,1
14.64076,-9.179106,4.388916,177.021,-55.94312,1
15.61204,-9.369642,3.514176,177.7214,-57.97252,1
15.83152,-9.392138,3.273943,177.8994,-58.02828,1
14.68151,-9.823331,4.262545,177.51,-52.49328,1
14.08336,-9.846733,3.592118,177.902,-53.12637,1
14.74905,-9.488067,1.795855,178.8968,-57.75349,1
14.66408,-9.473818,1.917807,178.7967,-56.54825,1
14.01077,-9.730625,2.862281,178.2966,-53.20241,1
13.94081,-9.78944,2.01203,178.8099,-54.41022,1
14.25013,-9.398326,0.2731642,-90.14601,-57.1352,1
14.25384,-9.110209,-0.544026,-157.11,-57.58706,1
14.03749,-9.10821,-0.2347673,-174.2101,-56.88682,1
13.77511,-9.154396,-0.3567699,-178.3516,-56.15574,1
13.758,-9.103096,-0.6673923,-179.1911,-56.45309,1
13.6819,-9.009466,-0.7360695,-179.3978,-56.58404,1
13.79754,-8.592812,-0.8753431,-179.3025,-58.42401,1
13.22671,-8.084626,-1.066383,-179.0609,-58.4784,1
12.72487,-7.950397,-0.6239304,-179.4417,-57.7606,1
12.82925,-7.810896,-1.545817,-178.5577,-58.17933,1
12.96129,-7.540791,-2.65077,-177.3394,-58.27782,1
12.68186,-7.972455,-2.664844,-177.6149,-55.83486,1
12.51683,-8.148606,-3.650583,-176.8969,-53.79881,1
12.22957,-7.910727,-4.857692,-175.5909,-52.13517,1
11.92252,-7.028849,-6.10039,-172.8589,-51.59536,1
11.28193,-6.156558,-6.615769,-169.9867,-50.97507,1
9.800179,-5.818176,-5.288341,-171.2278,-51.18824,1
8.772532,-5.595316,-4.306458,-172.2921,-51.08597,1
7.993087,-5.167901,-4.466804,-170.549,-48.84493,1
7.255939,-4.468482,-5.112025,-165.3899,-45.84856,1
6.805896,-3.778276,-5.71147,-157.7682,-43.99146,1
6.373758,-3.313033,-5.55607,-153.1154,-44.47094,1
5.919164,-3.05307,-5.273011,-150.7679,-44.02141,1
6.17901,-2.637928,-5.839703,-140.3627,-43.83287,1
6.287068,-2.164237,-6.489545,-126.7291,-42.09203,1
6.055508,-1.828541,-5.90681,-120.6662,-45.06429,1
5.634896,-1.802078,-4.944105,-124.6933,-47.93462,1
4.946157,-1.549458,-4.69445,-118.2215,-44.26935,1
4.50642,-0.9691555,-5.10968,-102.6751,-39.41402,1
4.419829,-0.5780756,-4.99801,-95.59824,-41.39786,1
4.310195,-0.7406752,-4.21951,-99.10041,-46.61694,1
4.408482,-0.7885077,-4.006928,-100.2525,-47.86833,1
4.488719,-0.4072181,-4.22313,-94.05173,-46.37137,1
3.944943,-0.1359219,-3.702573,-91.22292,-46.84039,1
3.422935,0.0593934,-3.428781,-89.74803,-44.20953,1
2.84352,0.1118135,-3.017364,-89.36823,-42.59151,1
2.854887,0.07464031,-2.54281,-89.51387,-50.15652,1
2.732034,-0.2399137,-1.691545,-94.46362,-61.69351,1
2.442747,-0.3885826,-0.692234,-114.5388,-76.4258,1
2.128012,-0.368289,-0.155102,99.55365,-79.84655,1
1.663263,-0.1208027,0.3885895,92.83797,-69.2618,1
1.335189,-0.1379398,1.047047,91.62978,-43.88144,1
1.210075,-0.1709544,2.21543,91.05649,-24.10561,1
1.229075,0.04345265,2.884613,89.99599,-21.6661,1
3.278536,0.05870093,4.094715,89.64546,-41.37807,1
4.184684,-0.4539897,3.932634,95.21024,-48.79433,1
5.210286,-0.9987535,4.455948,105.0969,-49.28307,1
4.865144,-2.023792,5.762928,125.7515,-35.60107,1
4.803997,-2.711008,7.018025,136.1864,-30.88844,1
5.550285,-2.920825,6.667741,142.2442,-38.39817,1
6.438738,-3.601452,6.646276,152.5283,-41.30871,1
7.632299,-4.103805,6.854593,157.7906,-44.62674,1
8.345484,-4.053419,6.062716,160.0531,-50.53997,1
8.356785,-4.545401,6.414216,162.8858,-46.07644,1
8.323697,-4.986227,6.904316,164.5986,-43.58062,1
9.453868,-5.852402,6.937059,168.417,-46.67199,1
10.78148,-6.670489,7.528831,170.3615,-47.21663,1
